Ord_id,Order_Date,Order_Priority
Ord_841,15-11-2008,NOT SPECIFIED
Ord_2818,15-11-2008,MEDIUM
Ord_3763,15-11-2008,HIGH
Ord_4811,15-11-2008,CRITICAL
Ord_5263,15-11-2008,LOW
Ord_196,15-11-2009,CRITICAL
Ord_1825,15-11-2009,LOW
Ord_2782,15-11-2009,LOW
Ord_79,15-11-2010,CRITICAL
Ord_3758,15-11-2010,MEDIUM
Ord_4091,15-11-2010,MEDIUM
Ord_2657,15-11-2011,HIGH
Ord_2669,15-11-2011,CRITICAL
Ord_3956,15-11-2011,CRITICAL
Ord_1371,15-11-2008,MEDIUM
Ord_649,15-11-2010,CRITICAL
Ord_2829,15-11-2010,CRITICAL
Ord_3752,15-11-2010,LOW
Ord_87,15-11-2011,LOW
Ord_2903,15-11-2011,HIGH
Ord_5078,15-11-2011,HIGH
Ord_5103,15-11-2011,HIGH
Ord_3695,15-11-2008,NOT SPECIFIED
Ord_4834,15-11-2009,NOT SPECIFIED
Ord_4997,15-11-2009,HIGH
Ord_5287,15-11-2009,HIGH
Ord_3319,15-11-2010,MEDIUM
Ord_4971,15-11-2010,HIGH
Ord_706,15-11-2011,NOT SPECIFIED
Ord_1215,15-11-2011,NOT SPECIFIED
Ord_3959,15-11-2011,NOT SPECIFIED
Ord_4745,15-11-2011,NOT SPECIFIED
Ord_200,16-12-2008,MEDIUM
Ord_2073,16-12-2008,CRITICAL
Ord_2487,16-12-2008,CRITICAL
Ord_2696,16-12-2008,LOW
Ord_3189,16-12-2008,MEDIUM
Ord_4044,16-12-2008,LOW
Ord_157,16-12-2009,NOT SPECIFIED
Ord_1222,16-12-2009,NOT SPECIFIED
Ord_2149,16-12-2009,CRITICAL
Ord_3542,16-12-2009,HIGH
Ord_386,16-12-2010,MEDIUM
Ord_1919,16-12-2010,CRITICAL
Ord_689,16-12-2011,MEDIUM
Ord_1733,16-12-2011,CRITICAL
Ord_2017,16-12-2011,HIGH
Ord_4597,16-12-2011,MEDIUM
Ord_5373,16-12-2011,LOW
Ord_1505,16-12-2008,LOW
Ord_1659,16-12-2008,MEDIUM
Ord_5009,16-12-2008,LOW
Ord_321,16-12-2009,LOW
Ord_1576,16-12-2009,LOW
Ord_547,16-12-2010,NOT SPECIFIED
Ord_1016,16-12-2010,LOW
Ord_1451,16-12-2010,CRITICAL
Ord_3723,16-12-2011,LOW
Ord_5394,16-12-2011,CRITICAL
Ord_1260,16-12-2008,MEDIUM
Ord_3544,16-12-2008,NOT SPECIFIED
Ord_4816,16-12-2008,HIGH
Ord_279,16-12-2009,MEDIUM
Ord_1850,16-12-2009,LOW
Ord_1984,16-12-2009,HIGH
Ord_364,16-12-2010,LOW
Ord_1323,16-12-2010,LOW
Ord_3651,16-12-2010,HIGH
Ord_3904,16-12-2010,NOT SPECIFIED
Ord_4366,16-12-2010,NOT SPECIFIED
Ord_1413,16-12-2011,NOT SPECIFIED
Ord_1782,16-12-2011,HIGH
Ord_2077,16-12-2011,CRITICAL
Ord_1716,16-12-2008,CRITICAL
Ord_3118,16-12-2008,HIGH
Ord_4756,16-12-2008,NOT SPECIFIED
Ord_863,16-12-2009,CRITICAL
Ord_2333,16-12-2009,HIGH
Ord_3324,16-12-2009,HIGH
Ord_5148,16-12-2009,LOW
Ord_570,16-12-2010,MEDIUM
Ord_984,16-12-2010,MEDIUM
Ord_4673,16-12-2010,MEDIUM
Ord_5217,16-12-2010,LOW
Ord_2534,16-12-2011,HIGH
Ord_3716,16-12-2011,HIGH
Ord_4849,16-12-2011,HIGH
Ord_1067,16-12-2008,CRITICAL
Ord_4334,16-12-2008,HIGH
Ord_4449,16-12-2008,HIGH
Ord_4521,16-12-2008,CRITICAL
Ord_1337,16-12-2009,NOT SPECIFIED
Ord_258,16-12-2010,CRITICAL
Ord_3791,16-12-2010,HIGH
Ord_100,16-12-2011,HIGH
Ord_2191,16-12-2011,MEDIUM
Ord_3565,16-12-2008,CRITICAL
Ord_1285,16-12-2009,LOW
Ord_2160,16-12-2009,NOT SPECIFIED
Ord_2900,16-12-2009,CRITICAL
Ord_2960,16-12-2009,MEDIUM
Ord_4438,16-12-2009,HIGH
Ord_725,16-12-2010,NOT SPECIFIED
Ord_1472,16-12-2010,HIGH
Ord_2090,16-12-2010,CRITICAL
Ord_3531,16-12-2010,LOW
Ord_3644,16-12-2010,CRITICAL
Ord_5310,16-12-2010,HIGH
Ord_750,16-12-2011,CRITICAL
Ord_1646,16-12-2011,MEDIUM
Ord_2027,16-12-2011,MEDIUM
Ord_86,16-12-2008,NOT SPECIFIED
Ord_674,16-12-2008,CRITICAL
Ord_1223,16-12-2008,HIGH
Ord_3453,16-12-2008,HIGH
Ord_766,16-12-2009,NOT SPECIFIED
Ord_1905,16-12-2009,MEDIUM
Ord_1959,16-12-2009,LOW
Ord_2413,16-12-2009,LOW
Ord_3373,16-12-2009,MEDIUM
Ord_3810,16-12-2009,LOW
Ord_1822,16-12-2010,LOW
Ord_4369,16-12-2010,CRITICAL
Ord_5230,16-12-2010,HIGH
Ord_5478,16-12-2010,CRITICAL
Ord_339,16-12-2011,NOT SPECIFIED
Ord_604,16-12-2011,MEDIUM
Ord_2417,16-12-2011,LOW
Ord_2453,16-12-2011,NOT SPECIFIED
Ord_2692,16-12-2011,LOW
Ord_3741,16-12-2011,LOW
Ord_5107,16-12-2011,MEDIUM
Ord_1351,16-12-2008,MEDIUM
Ord_2024,16-12-2008,LOW
Ord_2411,16-12-2008,MEDIUM
Ord_4649,16-12-2008,NOT SPECIFIED
Ord_5226,16-12-2008,CRITICAL
Ord_1789,16-12-2009,LOW
Ord_2437,16-12-2009,LOW
Ord_3078,16-12-2009,MEDIUM
Ord_3742,16-12-2009,HIGH
Ord_61,16-12-2010,HIGH
Ord_2630,16-12-2010,CRITICAL
Ord_3469,16-12-2010,HIGH
Ord_972,16-12-2011,CRITICAL
Ord_1237,16-12-2011,LOW
Ord_4024,16-12-2011,NOT SPECIFIED
Ord_5116,16-12-2011,CRITICAL
Ord_5203,16-12-2011,HIGH
Ord_112,16-12-2008,LOW
Ord_425,16-12-2008,HIGH
Ord_779,16-12-2008,LOW
Ord_1354,16-12-2008,HIGH
Ord_2959,16-12-2008,LOW
Ord_3067,16-12-2008,NOT SPECIFIED
Ord_4699,16-12-2008,NOT SPECIFIED
Ord_4819,16-12-2008,HIGH
Ord_1114,16-12-2010,CRITICAL
Ord_199,16-12-2011,CRITICAL
Ord_821,16-12-2011,MEDIUM
Ord_2430,16-12-2011,HIGH
Ord_2502,16-12-2011,CRITICAL
Ord_3225,16-12-2011,CRITICAL
Ord_5436,16-12-2011,CRITICAL
Ord_1894,16-11-2009,NOT SPECIFIED
Ord_1983,16-11-2009,LOW
Ord_2048,16-11-2009,MEDIUM
Ord_4539,16-11-2009,LOW
Ord_3214,16-11-2010,HIGH
Ord_3252,16-11-2010,LOW
Ord_865,16-11-2011,CRITICAL
Ord_2469,16-11-2011,HIGH
Ord_3567,16-11-2011,LOW
Ord_4461,16-11-2011,LOW
Ord_4806,16-11-2011,LOW
Ord_719,16-11-2008,LOW
Ord_3163,16-11-2008,HIGH
Ord_3993,16-11-2008,NOT SPECIFIED
Ord_4376,16-11-2008,CRITICAL
Ord_4796,16-11-2008,CRITICAL
Ord_5240,16-11-2008,MEDIUM
Ord_64,16-11-2009,NOT SPECIFIED
Ord_3560,16-11-2009,LOW
Ord_4418,16-11-2009,MEDIUM
Ord_49,16-11-2010,NOT SPECIFIED
Ord_1808,16-11-2010,HIGH
Ord_3062,16-11-2010,MEDIUM
Ord_4918,16-11-2010,LOW
Ord_5340,16-11-2010,NOT SPECIFIED
Ord_2774,16-11-2011,NOT SPECIFIED
Ord_3790,16-11-2011,LOW
Ord_326,16-11-2008,LOW
Ord_1036,16-11-2008,HIGH
Ord_3298,16-11-2008,CRITICAL
Ord_4110,16-11-2008,CRITICAL
Ord_4563,16-11-2008,MEDIUM
Ord_4740,16-11-2008,CRITICAL
Ord_2950,16-11-2009,HIGH
Ord_4628,16-11-2009,MEDIUM
Ord_292,16-11-2010,CRITICAL
Ord_1512,16-11-2010,MEDIUM
Ord_2446,16-11-2010,LOW
Ord_3183,16-11-2010,CRITICAL
Ord_3920,16-11-2010,HIGH
Ord_953,16-11-2011,NOT SPECIFIED
Ord_3295,16-11-2011,CRITICAL
Ord_4189,16-11-2011,HIGH
Ord_5495,16-11-2011,CRITICAL
Ord_83,17-12-2008,CRITICAL
Ord_1300,17-12-2008,MEDIUM
Ord_2972,17-12-2008,MEDIUM
Ord_3063,17-12-2008,MEDIUM
Ord_3259,17-12-2008,MEDIUM
Ord_3786,17-12-2008,MEDIUM
Ord_4069,17-12-2008,NOT SPECIFIED
Ord_1968,17-12-2009,NOT SPECIFIED
Ord_3296,17-12-2009,CRITICAL
Ord_275,17-12-2010,CRITICAL
Ord_2614,17-12-2010,MEDIUM
Ord_4632,17-12-2010,MEDIUM
Ord_4530,17-12-2008,CRITICAL
Ord_5342,17-12-2008,HIGH
Ord_859,17-12-2009,HIGH
Ord_1754,17-12-2009,CRITICAL
Ord_2470,17-12-2009,HIGH
Ord_286,17-12-2010,LOW
Ord_4245,17-12-2010,HIGH
Ord_239,17-12-2011,LOW
Ord_733,17-12-2011,HIGH
Ord_2497,17-12-2011,LOW
Ord_3208,17-12-2011,CRITICAL
Ord_3965,17-12-2011,CRITICAL
Ord_4845,17-12-2011,HIGH
Ord_4917,17-12-2011,LOW
Ord_5315,17-12-2011,HIGH
Ord_1756,17-12-2008,MEDIUM
Ord_2091,17-12-2008,NOT SPECIFIED
Ord_3012,17-12-2008,MEDIUM
Ord_856,17-12-2009,CRITICAL
Ord_1618,17-12-2009,LOW
Ord_3948,17-12-2009,LOW
Ord_96,17-12-2010,CRITICAL
Ord_1304,17-12-2010,CRITICAL
Ord_1334,17-12-2010,CRITICAL
Ord_1645,17-12-2010,HIGH
Ord_1872,17-12-2010,CRITICAL
Ord_70,17-12-2011,MEDIUM
Ord_861,17-12-2011,HIGH
Ord_2419,17-12-2011,MEDIUM
Ord_4090,17-12-2011,NOT SPECIFIED
Ord_3581,17-12-2008,LOW
Ord_4353,17-12-2008,CRITICAL
Ord_5381,17-12-2008,HIGH
Ord_2153,17-12-2009,MEDIUM
Ord_970,17-12-2010,LOW
Ord_1547,17-12-2010,CRITICAL
Ord_3024,17-12-2010,NOT SPECIFIED
Ord_3580,17-12-2010,CRITICAL
Ord_1471,17-12-2011,MEDIUM
Ord_2883,17-12-2011,MEDIUM
Ord_3077,17-12-2011,CRITICAL
Ord_5008,17-12-2011,NOT SPECIFIED
Ord_5407,17-12-2011,MEDIUM
Ord_3223,17-12-2008,MEDIUM
Ord_3696,17-12-2008,LOW
Ord_3729,17-12-2008,HIGH
Ord_1815,17-12-2009,CRITICAL
Ord_4458,17-12-2009,NOT SPECIFIED
Ord_4510,17-12-2009,LOW
Ord_5476,17-12-2009,LOW
Ord_56,17-12-2010,HIGH
Ord_296,17-12-2010,LOW
Ord_3840,17-12-2010,MEDIUM
Ord_495,17-12-2011,MEDIUM
Ord_1019,17-12-2011,MEDIUM
Ord_1753,17-12-2011,HIGH
Ord_2260,17-12-2011,CRITICAL
Ord_3514,17-12-2011,LOW
Ord_4317,17-12-2011,NOT SPECIFIED
Ord_602,17-12-2008,LOW
Ord_998,17-12-2008,LOW
Ord_2443,17-12-2008,LOW
Ord_2820,17-12-2008,CRITICAL
Ord_4333,17-12-2008,NOT SPECIFIED
Ord_4383,17-12-2008,LOW
Ord_348,17-12-2009,HIGH
Ord_740,17-12-2009,HIGH
Ord_1589,17-12-2009,LOW
Ord_1765,17-12-2009,LOW
Ord_2840,17-12-2009,LOW
Ord_4229,17-12-2009,NOT SPECIFIED
Ord_5,17-12-2010,HIGH
Ord_1314,17-12-2010,NOT SPECIFIED
Ord_3618,17-12-2010,MEDIUM
Ord_3765,17-12-2010,MEDIUM
Ord_5113,17-12-2010,CRITICAL
Ord_789,17-12-2011,NOT SPECIFIED
Ord_880,17-12-2011,HIGH
Ord_1221,17-12-2008,MEDIUM
Ord_2415,17-12-2008,LOW
Ord_2811,17-12-2008,MEDIUM
Ord_3089,17-12-2008,MEDIUM
Ord_3322,17-12-2008,CRITICAL
Ord_3892,17-12-2008,NOT SPECIFIED
Ord_4247,17-12-2008,MEDIUM
Ord_4255,17-12-2008,NOT SPECIFIED
Ord_1551,17-12-2009,CRITICAL
Ord_3061,17-12-2009,HIGH
Ord_3168,17-12-2009,HIGH
Ord_4387,17-12-2009,HIGH
Ord_1609,17-12-2010,LOW
Ord_934,17-12-2011,NOT SPECIFIED
Ord_2733,17-12-2011,HIGH
Ord_3899,17-12-2011,CRITICAL
Ord_4083,17-12-2011,CRITICAL
Ord_1279,17-12-2008,MEDIUM
Ord_1559,17-12-2008,HIGH
Ord_111,17-12-2009,NOT SPECIFIED
Ord_910,17-12-2009,CRITICAL
Ord_1037,17-12-2009,CRITICAL
Ord_1358,17-12-2009,LOW
Ord_2015,17-12-2009,HIGH
Ord_3685,17-12-2009,NOT SPECIFIED
Ord_2101,17-12-2010,MEDIUM
Ord_2731,17-12-2010,CRITICAL
Ord_3006,17-12-2010,NOT SPECIFIED
Ord_3100,17-12-2010,NOT SPECIFIED
Ord_5399,17-12-2010,CRITICAL
Ord_233,17-12-2011,HIGH
Ord_1280,17-12-2011,LOW
Ord_3206,17-12-2011,CRITICAL
Ord_822,17-12-2008,NOT SPECIFIED
Ord_1490,17-12-2008,CRITICAL
Ord_2734,17-12-2008,MEDIUM
Ord_4610,17-12-2008,LOW
Ord_843,17-12-2009,MEDIUM
Ord_962,17-12-2009,LOW
Ord_1467,17-12-2009,CRITICAL
Ord_1830,17-12-2009,LOW
Ord_2532,17-12-2009,HIGH
Ord_2830,17-12-2009,CRITICAL
Ord_3280,17-12-2009,MEDIUM
Ord_3895,17-12-2009,MEDIUM
Ord_5173,17-12-2009,MEDIUM
Ord_5411,17-12-2009,LOW
Ord_124,17-12-2010,MEDIUM
Ord_2559,17-12-2011,NOT SPECIFIED
Ord_4977,17-12-2011,CRITICAL
Ord_52,17-11-2008,MEDIUM
Ord_2629,17-11-2008,LOW
Ord_3370,17-11-2008,HIGH
Ord_5047,17-11-2008,MEDIUM
Ord_580,17-11-2009,CRITICAL
Ord_211,17-11-2010,NOT SPECIFIED
Ord_3458,17-11-2010,MEDIUM
Ord_3698,17-11-2010,CRITICAL
Ord_1126,17-11-2011,HIGH
Ord_1745,17-11-2011,MEDIUM
Ord_2459,17-11-2011,CRITICAL
Ord_57,17-11-2008,MEDIUM
Ord_2604,17-11-2008,LOW
Ord_2878,17-11-2008,LOW
Ord_3717,17-11-2008,NOT SPECIFIED
Ord_409,17-11-2009,HIGH
Ord_966,17-11-2009,NOT SPECIFIED
Ord_1945,17-11-2009,NOT SPECIFIED
Ord_3439,17-11-2009,HIGH
Ord_4193,17-11-2009,LOW
Ord_2375,17-11-2010,MEDIUM
Ord_3457,17-11-2010,CRITICAL
Ord_4700,17-11-2010,LOW
Ord_4634,17-11-2011,NOT SPECIFIED
Ord_2315,17-11-2008,HIGH
Ord_3660,17-11-2008,MEDIUM
Ord_4466,17-11-2008,NOT SPECIFIED
Ord_2326,17-11-2009,LOW
Ord_3069,17-11-2009,NOT SPECIFIED
Ord_3884,17-11-2009,CRITICAL
Ord_4821,17-11-2009,MEDIUM
Ord_5251,17-11-2009,NOT SPECIFIED
Ord_1624,17-11-2010,CRITICAL
Ord_2536,17-11-2010,LOW
Ord_3151,17-11-2010,MEDIUM
Ord_3157,17-11-2010,HIGH
Ord_4087,17-11-2010,NOT SPECIFIED
Ord_4660,17-11-2010,NOT SPECIFIED
Ord_4674,17-11-2010,CRITICAL
Ord_3419,17-11-2011,MEDIUM
Ord_458,18-12-2008,NOT SPECIFIED
Ord_2970,18-12-2008,MEDIUM
Ord_3320,18-12-2008,HIGH
Ord_642,18-12-2009,NOT SPECIFIED
Ord_1005,18-12-2009,HIGH
Ord_3601,18-12-2009,HIGH
Ord_4561,18-12-2009,NOT SPECIFIED
Ord_4903,18-12-2009,HIGH
Ord_1253,18-12-2010,HIGH
Ord_2868,18-12-2010,CRITICAL
Ord_2234,18-12-2011,CRITICAL
Ord_3480,18-12-2011,LOW
Ord_3762,18-12-2011,MEDIUM
Ord_4922,18-12-2011,MEDIUM
Ord_105,18-12-2008,NOT SPECIFIED
Ord_48,18-12-2009,NOT SPECIFIED
Ord_1558,18-12-2010,HIGH
Ord_1933,18-12-2010,CRITICAL
Ord_4473,18-12-2010,LOW
Ord_2723,18-12-2011,HIGH
Ord_4249,18-12-2011,NOT SPECIFIED
Ord_4302,18-12-2011,CRITICAL
Ord_4767,18-12-2011,LOW
Ord_4909,18-12-2011,HIGH
Ord_5194,18-12-2011,NOT SPECIFIED
Ord_552,18-12-2008,MEDIUM
Ord_833,18-12-2008,CRITICAL
Ord_1709,18-12-2008,CRITICAL
Ord_1889,18-12-2008,HIGH
Ord_4273,18-12-2008,MEDIUM
Ord_4318,18-12-2008,CRITICAL
Ord_4503,18-12-2008,NOT SPECIFIED
Ord_4308,18-12-2009,NOT SPECIFIED
Ord_1123,18-12-2010,LOW
Ord_1124,18-12-2010,CRITICAL
Ord_2142,18-12-2010,CRITICAL
Ord_2945,18-12-2010,MEDIUM
Ord_3040,18-12-2010,NOT SPECIFIED
Ord_683,18-12-2011,CRITICAL
Ord_2427,18-12-2011,MEDIUM
Ord_478,18-12-2008,MEDIUM
Ord_522,18-12-2008,MEDIUM
Ord_3541,18-12-2008,MEDIUM
Ord_3941,18-12-2008,MEDIUM
Ord_4008,18-12-2008,CRITICAL
Ord_1784,18-12-2009,NOT SPECIFIED
Ord_2102,18-12-2010,HIGH
Ord_2220,18-12-2010,CRITICAL
Ord_3784,18-12-2010,NOT SPECIFIED
Ord_4547,18-12-2010,HIGH
Ord_685,18-12-2011,NOT SPECIFIED
Ord_3780,18-12-2011,NOT SPECIFIED
Ord_4304,18-12-2011,CRITICAL
Ord_5248,18-12-2011,LOW
Ord_5434,18-12-2011,CRITICAL
Ord_336,18-12-2008,CRITICAL
Ord_1432,18-12-2008,NOT SPECIFIED
Ord_1940,18-12-2008,MEDIUM
Ord_3802,18-12-2008,HIGH
Ord_135,18-12-2009,HIGH
Ord_2137,18-12-2009,LOW
Ord_3809,18-12-2010,HIGH
Ord_1315,18-12-2011,HIGH
Ord_2958,18-12-2011,HIGH
Ord_3254,18-12-2011,NOT SPECIFIED
Ord_4873,18-12-2011,LOW
Ord_734,18-12-2008,MEDIUM
Ord_1606,18-12-2008,LOW
Ord_4271,18-12-2009,LOW
Ord_365,18-12-2010,HIGH
Ord_3415,18-12-2010,MEDIUM
Ord_3438,18-12-2010,LOW
Ord_2164,18-12-2011,CRITICAL
Ord_4236,18-12-2011,CRITICAL
Ord_2111,18-12-2009,CRITICAL
Ord_3274,18-12-2009,MEDIUM
Ord_3779,18-12-2009,MEDIUM
Ord_4049,18-12-2009,LOW
Ord_622,18-12-2010,MEDIUM
Ord_1084,18-12-2010,MEDIUM
Ord_1369,18-12-2010,NOT SPECIFIED
Ord_2743,18-12-2010,CRITICAL
Ord_2877,18-12-2010,MEDIUM
Ord_3465,18-12-2010,NOT SPECIFIED
Ord_2509,18-12-2011,CRITICAL
Ord_4779,18-12-2011,NOT SPECIFIED
Ord_63,18-12-2008,CRITICAL
Ord_1641,18-12-2008,MEDIUM
Ord_3315,18-12-2008,CRITICAL
Ord_4451,18-12-2008,MEDIUM
Ord_4842,18-12-2008,HIGH
Ord_2126,18-12-2009,NOT SPECIFIED
Ord_3515,18-12-2009,MEDIUM
Ord_3952,18-12-2009,NOT SPECIFIED
Ord_5010,18-12-2009,MEDIUM
Ord_5038,18-12-2009,MEDIUM
Ord_1104,18-12-2010,NOT SPECIFIED
Ord_4620,18-12-2010,HIGH
Ord_4960,18-12-2010,HIGH
Ord_691,18-12-2011,MEDIUM
Ord_949,18-12-2011,LOW
Ord_2700,18-12-2011,LOW
Ord_3537,18-12-2011,LOW
Ord_4886,18-12-2011,CRITICAL
Ord_1422,18-12-2008,MEDIUM
Ord_1750,18-12-2008,HIGH
Ord_3852,18-12-2008,MEDIUM
Ord_5472,18-12-2008,MEDIUM
Ord_3310,18-12-2009,LOW
Ord_3992,18-12-2009,LOW
Ord_2582,18-12-2010,NOT SPECIFIED
Ord_3115,18-12-2011,MEDIUM
Ord_3380,18-12-2011,CRITICAL
Ord_3689,18-12-2011,HIGH
Ord_4118,18-12-2011,NOT SPECIFIED
Ord_772,18-11-2008,LOW
Ord_3645,18-11-2008,CRITICAL
Ord_5464,18-11-2008,LOW
Ord_1500,18-11-2009,LOW
Ord_3404,18-11-2009,HIGH
Ord_4223,18-11-2009,LOW
Ord_4785,18-11-2009,LOW
Ord_1523,18-11-2010,HIGH
Ord_1891,18-11-2010,HIGH
Ord_3152,18-11-2010,MEDIUM
Ord_1227,18-11-2011,CRITICAL
Ord_1427,18-11-2011,LOW
Ord_2531,18-11-2011,LOW
Ord_2551,18-11-2011,NOT SPECIFIED
Ord_3795,18-11-2011,MEDIUM
Ord_4098,18-11-2011,LOW
Ord_4209,18-11-2011,MEDIUM
Ord_4624,18-11-2011,NOT SPECIFIED
Ord_5191,18-11-2011,MEDIUM
Ord_5388,18-11-2011,CRITICAL
Ord_3271,18-11-2008,HIGH
Ord_3508,18-11-2008,CRITICAL
Ord_3844,18-11-2008,LOW
Ord_1519,18-11-2009,MEDIUM
Ord_1688,18-11-2009,HIGH
Ord_3659,18-11-2009,NOT SPECIFIED
Ord_3753,18-11-2009,NOT SPECIFIED
Ord_5092,18-11-2009,CRITICAL
Ord_756,18-11-2010,LOW
Ord_2686,18-11-2010,MEDIUM
Ord_2827,18-11-2010,CRITICAL
Ord_2881,18-11-2010,HIGH
Ord_3376,18-11-2010,HIGH
Ord_3397,18-11-2010,NOT SPECIFIED
Ord_4293,18-11-2010,NOT SPECIFIED
Ord_5011,18-11-2010,MEDIUM
Ord_446,18-11-2011,CRITICAL
Ord_1214,18-11-2011,LOW
Ord_1461,18-11-2011,HIGH
Ord_4360,18-11-2011,LOW
Ord_932,18-11-2008,LOW
Ord_1013,18-11-2008,LOW
Ord_3910,18-11-2008,CRITICAL
Ord_4068,18-11-2008,LOW
Ord_5227,18-11-2008,LOW
Ord_5247,18-11-2008,MEDIUM
Ord_4478,18-11-2009,NOT SPECIFIED
Ord_442,18-11-2010,LOW
Ord_1063,18-11-2010,CRITICAL
Ord_1465,18-11-2010,MEDIUM
Ord_1967,18-11-2010,MEDIUM
Ord_2755,18-11-2010,CRITICAL
Ord_4109,18-11-2010,NOT SPECIFIED
Ord_4217,18-11-2010,HIGH
Ord_4564,18-11-2010,NOT SPECIFIED
Ord_5109,18-11-2010,MEDIUM
Ord_1233,18-11-2011,MEDIUM
Ord_5285,18-11-2011,HIGH
Ord_1907,19-12-2008,CRITICAL
Ord_2638,19-12-2008,CRITICAL
Ord_5085,19-12-2008,LOW
Ord_4097,19-12-2009,NOT SPECIFIED
Ord_848,19-12-2010,HIGH
Ord_1391,19-12-2010,HIGH
Ord_2363,19-12-2010,NOT SPECIFIED
Ord_4294,19-12-2010,NOT SPECIFIED
Ord_906,19-12-2011,NOT SPECIFIED
Ord_1269,19-12-2011,CRITICAL
Ord_2456,19-12-2011,LOW
Ord_3379,19-12-2011,HIGH
Ord_3827,19-12-2011,HIGH
Ord_4394,19-12-2011,HIGH
Ord_533,19-12-2008,NOT SPECIFIED
Ord_4728,19-12-2008,HIGH
Ord_4803,19-12-2008,HIGH
Ord_5308,19-12-2008,HIGH
Ord_930,19-12-2009,MEDIUM
Ord_2891,19-12-2009,MEDIUM
Ord_3164,19-12-2009,HIGH
Ord_1011,19-12-2010,MEDIUM
Ord_5155,19-12-2010,NOT SPECIFIED
Ord_1313,19-12-2011,CRITICAL
Ord_2300,19-12-2011,LOW
Ord_3712,19-12-2011,CRITICAL
Ord_5115,19-12-2011,NOT SPECIFIED
Ord_5256,19-12-2011,NOT SPECIFIED
Ord_5417,19-12-2011,LOW
Ord_460,19-12-2008,HIGH
Ord_2636,19-12-2008,HIGH
Ord_2886,19-12-2008,CRITICAL
Ord_566,19-12-2009,HIGH
Ord_2202,19-12-2009,LOW
Ord_2231,19-12-2009,LOW
Ord_173,19-12-2010,CRITICAL
Ord_937,19-12-2010,MEDIUM
Ord_2790,19-12-2010,NOT SPECIFIED
Ord_597,19-12-2011,NOT SPECIFIED
Ord_3334,19-12-2011,HIGH
Ord_3808,19-12-2011,CRITICAL
Ord_4786,19-12-2011,NOT SPECIFIED
Ord_1312,19-12-2008,LOW
Ord_2177,19-12-2008,HIGH
Ord_2831,19-12-2008,NOT SPECIFIED
Ord_4062,19-12-2008,LOW
Ord_5336,19-12-2008,LOW
Ord_3103,19-12-2009,MEDIUM
Ord_3124,19-12-2009,MEDIUM
Ord_3266,19-12-2009,LOW
Ord_1180,19-12-2010,MEDIUM
Ord_4157,19-12-2010,NOT SPECIFIED
Ord_1971,19-12-2008,LOW
Ord_4408,19-12-2008,MEDIUM
Ord_265,19-12-2009,HIGH
Ord_2965,19-12-2009,CRITICAL
Ord_5153,19-12-2009,HIGH
Ord_1874,19-12-2010,MEDIUM
Ord_3525,19-12-2010,LOW
Ord_4067,19-12-2010,HIGH
Ord_4915,19-12-2010,NOT SPECIFIED
Ord_5063,19-12-2010,HIGH
Ord_926,19-12-2011,HIGH
Ord_2887,19-12-2011,HIGH
Ord_1142,19-12-2008,NOT SPECIFIED
Ord_3257,19-12-2008,NOT SPECIFIED
Ord_952,19-12-2009,LOW
Ord_2161,19-12-2009,CRITICAL
Ord_2499,19-12-2009,NOT SPECIFIED
Ord_3209,19-12-2009,NOT SPECIFIED
Ord_3478,19-12-2009,NOT SPECIFIED
Ord_5143,19-12-2009,MEDIUM
Ord_868,19-12-2010,CRITICAL
Ord_1734,19-12-2010,MEDIUM
Ord_5264,19-12-2010,HIGH
Ord_1886,19-12-2011,LOW
Ord_2424,19-12-2011,CRITICAL
Ord_2708,19-12-2011,CRITICAL
Ord_2771,19-12-2011,HIGH
Ord_4617,19-12-2011,MEDIUM
Ord_576,19-12-2009,LOW
Ord_741,19-12-2009,CRITICAL
Ord_1190,19-12-2009,NOT SPECIFIED
Ord_3472,19-12-2009,NOT SPECIFIED
Ord_3675,19-12-2009,NOT SPECIFIED
Ord_25,19-12-2010,CRITICAL
Ord_1307,19-12-2010,HIGH
Ord_3125,19-12-2010,CRITICAL
Ord_3812,19-12-2010,HIGH
Ord_721,19-12-2011,HIGH
Ord_936,19-12-2011,NOT SPECIFIED
Ord_1809,19-12-2011,MEDIUM
Ord_2292,19-12-2011,MEDIUM
Ord_3987,19-12-2008,LOW
Ord_5086,19-12-2008,NOT SPECIFIED
Ord_5283,19-12-2008,LOW
Ord_2588,19-12-2009,CRITICAL
Ord_4331,19-12-2009,LOW
Ord_67,19-12-2010,NOT SPECIFIED
Ord_918,19-12-2010,LOW
Ord_1685,19-12-2010,NOT SPECIFIED
Ord_818,19-12-2011,NOT SPECIFIED
Ord_1509,19-12-2011,HIGH
Ord_4509,19-12-2011,LOW
Ord_4822,19-12-2011,MEDIUM
Ord_5435,19-12-2011,NOT SPECIFIED
Ord_1652,19-12-2008,CRITICAL
Ord_1797,19-12-2008,NOT SPECIFIED
Ord_3216,19-12-2008,HIGH
Ord_3495,19-12-2008,HIGH
Ord_4107,19-12-2008,HIGH
Ord_5100,19-12-2008,NOT SPECIFIED
Ord_5145,19-12-2008,CRITICAL
Ord_32,19-12-2009,MEDIUM
Ord_1186,19-12-2009,HIGH
Ord_2118,19-12-2009,LOW
Ord_2358,19-12-2009,LOW
Ord_3102,19-12-2009,LOW
Ord_4099,19-12-2009,HIGH
